Id,Title,Price,Square,District,City,Date
168862,Phòng Trọ Gía Rẻ - Full Nội Thất - Ngay Công Viên Phần Mềm Quang Trung,3.5 Triệu/tháng,35 m²,Gò Vấp,Hồ Chí Minh,3.5 Triệu/tháng
168855,Phòng cao cấp đầy đủ tiện nghi đường trường chinh,3 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,3 Triệu/tháng
155426,"Phòng Trọ Quận 7 Giá 4.5trieu, giờ tự do, WC riêng, Full nội thất, thang máy,KV an ninh dân trí cao",3.5 Triệu/tháng,18 m²,Quận 7,Hồ Chí Minh,3.5 Triệu/tháng
168859,Phòng trọ cao cấp full nội thất ngay Nguyễn Văn Quá,2.8 Triệu/tháng,25 m²,Quận 12,Hồ Chí Minh,2.8 Triệu/tháng
168517,Phòng cao cấp đủ tiện nghi ngay trung tâm tân bình,3 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,3 Triệu/tháng
168854,Khai trương phòng trọ cao cấp full nội thất tọa lạc tại Huỳnh Tấn Phát Q7,3.3 Triệu/tháng,25 m²,Quận 7,Hồ Chí Minh,3.3 Triệu/tháng
168835,"Phòng cho thuê 26/42 Tân Sơn Nhì, P. TSN, Q. Tân Phú có thang máy, máy giặt giá chỉ: 1.7 tr/th",1.7 Triệu/tháng,14 m²,Tân Phú,Hồ Chí Minh,1.7 Triệu/tháng
166351,Phòng trọ cho Sinh viên CNV giá rẻ bên hông chợ Phạm văn Hai,2 Triệu/tháng,24 m²,Tân Bình,Hồ Chí Minh,2 Triệu/tháng
157860,CHO THUÊ PHÒNG TRỌ BÌNH TÂN GIẢM 500K,2.2 Triệu/tháng,25 m²,Bình Tân,Hồ Chí Minh,2.2 Triệu/tháng
118521,"Cho thuê phòng đẹp có Ban Công 205/41/34 Phạm Văn Chiêu, P. 14, Q. GV, 20m2",2.6 Triệu/tháng,20 m²,Gò Vấp,Hồ Chí Minh,2.6 Triệu/tháng
168844,Phòng Trọ Ban Công - Full Nội Thất - Ngay Âu Cơ - Lạc Long Quân,4.2 Triệu/tháng,30 m²,Tân Bình,Hồ Chí Minh,4.2 Triệu/tháng
166703,CHO THUÊKTX NAM QUẬN 10 CHỈ 1TR2 FULL PHÍ CÓ MÁY LẠNH - HỔ TRỢ 50% THÁNG ĐẦU TIÊN,1.2 Triệu/tháng,65 m²,Quận 10,Hồ Chí Minh,1.2 Triệu/tháng
157428,"Phòng trọ 18m2 có gác, kệ bếp gần Quang Trung (Chợ Cầu)",1.8 Triệu/tháng,18 m²,Gò Vấp,Hồ Chí Minh,1.8 Triệu/tháng
157431,Cho thuê phòng trọ thoáng mát sạch sẽ quận 12,1.8 Triệu/tháng,15 m²,Quận 12,Hồ Chí Minh,1.8 Triệu/tháng
168841,Phòng Gác Cao 1m7 - Sẵn Nội Thất Cơ Bản - Ngay Lũy Bán Bích - Giá Rẻ,3.5 Triệu/tháng,27 m²,Tân Phú,Hồ Chí Minh,3.5 Triệu/tháng
168688,"Cho thuê phòng trọ ,  gần trường ĐHCN 4 , chính chủ",2.8 Triệu/tháng,22 m²,Gò Vấp,Hồ Chí Minh,2.8 Triệu/tháng
168889,"Cho thuê phòng ngay Thống nhất x Lê đức thọ GV 3tr2 có gác, cửa sổ mát mé",3.2 Triệu/tháng,28 m²,Gò Vấp,Hồ Chí Minh,3.2 Triệu/tháng
168856,"CHO THUÊ PHÒNG Q10, ĐỐI DIỆN SIÊU THỊ BIGC",1.8 Triệu/tháng,14 m²,Quận 10,Hồ Chí Minh,1.8 Triệu/tháng
151791,Phòng trọ mới xây dựng  đường Bàu  Cát 4  Gần Chợ Bàu Cát,1.8 Triệu/tháng,20 m²,Tân Bình,Hồ Chí Minh,1.8 Triệu/tháng
49593,"Phòng cho thuê đường 3 tháng 2, nhiều phòng đẹp, máy lạnh, giờ tự do",3 Triệu/tháng,18 m²,Quận 10,Hồ Chí Minh,3 Triệu/tháng
168886,Cho thuê nhà trọ - WC trong nhà - có ban công,1.5 Triệu/tháng,14 m²,Bình Tân,Hồ Chí Minh,1.5 Triệu/tháng
168885,CHO THUÊ PHÒNG 23M2 - GẦN CHỢ BÀ CHIỂU,3 Triệu/tháng,23 m²,Bình Thạnh,Hồ Chí Minh,3 Triệu/tháng
167214,Cho thuê phòng trọ cao cấp Quận Bình Thạnh 0934 172 568 Lh Chú Thành,2.5 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,2.5 Triệu/tháng
168756,PHÒNG TRỌ GIÁ RẺ HẠT DẺ THOÁNG MÁT NGAY LÊ ĐÌNH CẨN GIÁP TÊN LỬA,2.2 Triệu/tháng,22 m²,Bình Tân,Hồ Chí Minh,2.2 Triệu/tháng
168883,Phòng Giá Rẻ Đầy Đủ Nội Thất Ban Công Riêng Cửa Sổ Lớn,3.3 Triệu/tháng,28 m²,Quận 12,Hồ Chí Minh,3.3 Triệu/tháng
168882,"PHÒNG TRỌ GẦN ĐH MỞ, ĐẦU ĐƯỜNG PHẠM VĂN ĐỒNG",3.8 Triệu/tháng,22 m²,Gò Vấp,Hồ Chí Minh,3.8 Triệu/tháng
153343,"Phòng full nội thất trung tâm Q7 (ban công lớn, cửa sổ thoáng mát)",3.6 Triệu/tháng,25 m²,Quận 7,Hồ Chí Minh,3.6 Triệu/tháng
168824,"Cho thuê Phòng Căn hộ STUDIO đủ Nội Thất –62/1A TRƯƠNG CÔNG ĐỊNH, P.14, Q.TB (Sát ETOWN Cộng Hoà)",4.3 Triệu/tháng,28 m²,Tân Bình,Hồ Chí Minh,4.3 Triệu/tháng
168790,Cho thuê phòng trọ tại trung tâm bình thạnh,4.5 Triệu/tháng,25 m²,Bình Thạnh,Hồ Chí Minh,4.5 Triệu/tháng
168880,Phòng Mới Xây - Giá Rẻ - ngay Công Viên Phần Mềm Quang Trung,2.6 Triệu/tháng,20 m²,Quận 12,Hồ Chí Minh,2.6 Triệu/tháng
168879,Phòng Sẵn Nội Thất Có Ban Công Riêng Ngay Chợ Bình Trị Đông Giá Hạt Dẻ,2.9 Triệu/tháng,20 m²,Bình Tân,Hồ Chí Minh,2.9 Triệu/tháng
168876,"Phòng trọ 10m2, giờ giấc tự do",1 Triệu/tháng,10 m²,Bình Tân,Hồ Chí Minh,1 Triệu/tháng
168875,"Phòng trọ mới xây có ghát, thang máy, giờ giấc tự do",2 Triệu/tháng,20 m²,Bình Tân,Hồ Chí Minh,2 Triệu/tháng
151347,"Phòng trọ MỚI RẤT ĐẸP, CÓ GÁC, BẾP, GIỜ TỰ DO, đường Tây Thạnh",2.2 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,2.2 Triệu/tháng
168826,"Phòng Đẹp có BAN CÔNG Rộng – 21/1  Trường Sơn, P.4, Q.Tân Bình – DT: 28m2 (Gần Sân Bay, Công Viên)",3.6 Triệu/tháng,28 m²,Tân Bình,Hồ Chí Minh,3.6 Triệu/tháng
156717,Phòng tro đường 762 Hồng bàng P1 Q11 HCM,2.3 Triệu/tháng,20 m²,Quận 11,Hồ Chí Minh,2.3 Triệu/tháng
168911,Phòng Trọ Cao Cấp - Ban Công - Full Nội Thất - Ngay Đại Học Văn Hiến - Âu Cơ,4.5 Triệu/tháng,30 m²,Tân Bình,Hồ Chí Minh,4.5 Triệu/tháng
168912,"Cho Thuê phòng trọ, Trần Xuân Soạn , Q7",2.5 Triệu/tháng,15 m²,Quận 7,Hồ Chí Minh,2.5 Triệu/tháng
168851,Tìm Phòng Ko Khó Đã Có hệ thống SLEEPBOX -☎️Liên hệ xem ngay: 0888.300.446 ( VŨ ),1.8 Triệu/tháng,36 m²,Quận 10,Hồ Chí Minh,1.8 Triệu/tháng
168878,"Còn 2 phòng trọ máy lạnh cho thuê hòa hưng quận 10. - Phòng cửa sổ rộng ánh sáng mặt trời,",3 Triệu/tháng,24 m²,Quận 10,Hồ Chí Minh,3 Triệu/tháng
168847,Cho thuê phòng trọ sạch đẹp nhiều tiện ích,1.3 Triệu/tháng,20 m²,Bình Tân,Hồ Chí Minh,1.3 Triệu/tháng
168910,"CHO THUÊ PHÒNG TRỌ 2TRIỆU - 16/10 LÊ TRỌNG TẤN, TÂN PHÚ - 300M ĐH CNTP",2 Triệu/tháng,20 m²,Tân Phú,Hồ Chí Minh,2 Triệu/tháng
168909,Phòng Cho Thuê Mới 100% Full Nội Thất - Ban Công Riêng Ngay ĐH Văn Hiến,4.5 Triệu/tháng,30 m²,Quận 11,Hồ Chí Minh,4.5 Triệu/tháng
168908,Khai Trương Phòng Mới 100% Full Nội Thất - Ban Công Riêng Giá Rẻ Ngay ĐH Văn Hiến,4.5 Triệu/tháng,30 m²,Tân Bình,Hồ Chí Minh,4.5 Triệu/tháng
168904,Phòng Cho Thuê Full Nội Thất Giá Rẻ Ngay Cầu Nguyễn Văn Cừ,4.7 Triệu/tháng,30 m²,Quận 5,Hồ Chí Minh,4.7 Triệu/tháng
159448,"Cho thuê phòng trọ 101/117 Nguyễn văn Đậu, P.5, Bình Thanh",2 Triệu/tháng,18 m²,Bình Thạnh,Hồ Chí Minh,2 Triệu/tháng
168902,Hiện còn 2 phòng cho NAM thuê tại Quận 4 giá 1tr7 và 2.5tr.,1.6 Triệu/tháng,16 m²,Quận 4,Hồ Chí Minh,1.6 Triệu/tháng
168892,"PHÒNG ĐẸP CÓ CỬA SỔ RỘNG – 21/1 Trường Sơn, P.4, Q.Tân Bình – DT: 20m2 (Gần Sân Bay, Công viên HVT)",2.6 Triệu/tháng,20 m²,Tân Bình,Hồ Chí Minh,2.6 Triệu/tháng
168848,Phòng Trọ Cao Cấp - Full Nội Thất - Ban Công - Ngay Trường Chinh,3.5 Triệu/tháng,25 m²,Quận 12,Hồ Chí Minh,3.5 Triệu/tháng
168877,Phòng Trọ Gía Rẻ - New 100% - Thoáng Mát - Sạch Sẽ - Ngay CV Phần Mềm Quang Trung,2.5 Triệu/tháng,25 m²,Quận 12,Hồ Chí Minh,2.5 Triệu/tháng
168874,Phòng Trọ Gía Rẻ - Full Nội Thất - Rộng Rãi - Thoáng Mát - Ngay Cầu Tham Lương,3.8 Triệu/tháng,35 m²,Quận 12,Hồ Chí Minh,3.8 Triệu/tháng
168853,Phòng trọ cao cấp giá rẻ - FULL nội thất ngay mặt tiền Trường Chinh,3.5 Triệu/tháng,25 m²,Quận 12,Hồ Chí Minh,3.5 Triệu/tháng
168897,Phòng Mới Full Nội Thất Có Ban Công Riêng Ngay Lotte Mart Nguyễn Thị Thập,4 Triệu/tháng,25 m²,Quận 7,Hồ Chí Minh,4 Triệu/tháng
168896,"Cho thuê phòng chính chủ 20m2 tại Trần Quang Diệu, quận 3 - giá 3,8tr",3.8 Triệu/tháng,20 m²,Quận 3,Hồ Chí Minh,3.8 Triệu/tháng
168895,"CHDV GẦN PHÚ MỸ HƯNG, KCX TÂN THUẬN",4.5 Triệu/tháng,30 m²,Quận 7,Hồ Chí Minh,4.5 Triệu/tháng
168907,"Bán Căn Hộ Tầng Trệt MT Phạm Thế Hiển Q8, 1 Trệt 1 Lầu, Giá Chỉ 39 Tr/M2, sở hữu vĩnh viễn",39 Triệu/m2/tháng,151 m²,Quận 8,Hồ Chí Minh,39 Triệu/m2/tháng
167116,"Cần cho Học sinh, Sinh Viên, Nhân Viên thuê phòng giá rẻ",1.7 Triệu/tháng,25 m²,Quận 8,Hồ Chí Minh,1.7 Triệu/tháng
168933,CHO THUÊ CĂN HỘ MINI MỚI XÂY 100% NGAY NGÃ TƯ BỐN XÃ,360000 Triệu/tháng,30 m²,Bình Tân,Hồ Chí Minh,360000 Triệu/tháng
168938,Cho thuê phòng chính chủ 12m2 tại quận Tân Bình - giá 2tr,2 Triệu/tháng,12 m²,Tân Bình,Hồ Chí Minh,2 Triệu/tháng
168937,Cho thuê phòng trọ trung tâm q10,3500 Triệu/tháng,20 m²,Quận 10,Hồ Chí Minh,3500 Triệu/tháng
168684,cho thuê phòng trọ MT đường 21,2800 Nghìn/tháng,24 m²,Thủ Đức,Hồ Chí Minh,2800 Nghìn/tháng
168930,Phòng Full Nội Thất - Mới 100% - Rộng 30m2 - Có Ban Công Cửa Sổ Ngay Tân Hòa Đông,3.7 Triệu/tháng,30 m²,Bình Tân,Hồ Chí Minh,3.7 Triệu/tháng
168929,Full Nội Thất - Mới Xây - Có Cửa Sổ Ban Công - Ở Ngay Gần Ngã Tư Bốn Xã,3.7 Triệu/tháng,30 m²,Tân Phú,Hồ Chí Minh,3.7 Triệu/tháng
168928,Phòng Mới Xây Full Nội Thất Giá Rẻ Ở Tân Hòa Đông - Vòng Xoay Phú Lâm,3.7 Triệu/tháng,30 m²,Quận 6,Hồ Chí Minh,3.7 Triệu/tháng
168926,Khai Trương Dãy Phòng Mới Xây Gần Âu Cơ - Lũy Bán Bích,3.7 Triệu/tháng,25 m²,Tân Bình,Hồ Chí Minh,3.7 Triệu/tháng
168925,Khai Trương Phòng Mới Xây - Thoáng Mát Ngay Vườn Lài - Lũy Bán Bích - Âu Cơ,3.7 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,3.7 Triệu/tháng
168923,Phòng trọ siêu rẻ tại Tân Bình,2.2 Triệu/tháng,18 m²,Tân Bình,Hồ Chí Minh,2.2 Triệu/tháng
88622,"Phòng cho thuê 365_367 Hàn Hải Nguyên, dành cho NVVP  SV",1.9 Triệu/tháng,20 m²,Quận 11,Hồ Chí Minh,1.9 Triệu/tháng
157951,Ký túc xá máy lạnh giá rẻ 1.100k/người,1.1 Triệu/tháng,100 m²,Quận 7,Hồ Chí Minh,1.1 Triệu/tháng
155492,Cho nữ thuê giường tầng ký túc xá mini đủ tiện nghi có hồ bơi,550 Nghìn/tháng,115 m²,Quận 8,Hồ Chí Minh,550 Nghìn/tháng
165811,"Phòng máy lạnh có gác, bếp, GIỜ TỰ DO, đường 35-Lâm Văn Bền",2.5 Triệu/tháng,18 m²,Quận 7,Hồ Chí Minh,2.5 Triệu/tháng
166446,"Phòng 28m2 ngay ngã tư Tô Hiến Thành & Thành Thái Q10 3,8tr/th",3.8 Triệu/tháng,28 m²,Quận 10,Hồ Chí Minh,3.8 Triệu/tháng
149947,PHÒNG CHO THUÊ  TIỆN NGHI ĐẦY ĐỦ,4.5 Triệu/tháng,30 m²,Quận 3,Hồ Chí Minh,4.5 Triệu/tháng
168888,Khai Trương Phòng Cho Thuê Giá Rẻ Full Nội Thất Ngay KDC Đại Phúc Green Villas,3.5 Triệu/tháng,30 m²,Bình Chánh,Hồ Chí Minh,3.5 Triệu/tháng
168913,"Chỉ Còn 1 phòng cho nam thuê  Phòng 1.triệu -  Gần Đại học Nguyễn Tất Thành,",1 Triệu/tháng,9 m²,Quận 4,Hồ Chí Minh,1 Triệu/tháng
168959,Phòng Mới Xây Có Máy Lạnh - Cửa Sổ Lớn Thoáng Mát Ở KDC Vĩnh Lộc,3 Triệu/tháng,25 m²,Bình Tân,Hồ Chí Minh,3 Triệu/tháng
156715,"phòng tolet riêng,, MT đường tân khai 40m2 P4 Q11",3.8 Triệu/tháng,40 m²,Quận 11,Hồ Chí Minh,3.8 Triệu/tháng
168957,"CHO THUÊ PHÒNG TRỌ-Nhà mặt tiền Lạc Long Quân, Cách Ký túc xá ĐHSP 300m",1.6 Triệu/tháng,11 m²,Quận 11,Hồ Chí Minh,1.6 Triệu/tháng
168955,Phòng Cho Thuê Sẵn Nội Thất Rộng Rãi Gác Cao M7 Gần Ngay Aeon Tân Phú,3 Triệu/tháng,25 m²,Bình Tân,Hồ Chí Minh,3 Triệu/tháng
168954,"Cho thuê phòng trọ 15m2 phường 15, quận Tân Bình, nhà mặt tiền có ban công rộng",2.5 Triệu/tháng,15 m²,Tân Bình,Hồ Chí Minh,2.5 Triệu/tháng
168953,Phòng Trọ Mới Tu Sửa Giờ Tự Do 1.5-2tr P.Tây Thạnh,1.5 Triệu/tháng,18 m²,Tân Phú,Hồ Chí Minh,1.5 Triệu/tháng
157605,CHO THUÊ PHÒNG TRỌ KHU CN TÂN BÌNH,1.8 Triệu/tháng,16 m²,Tân Phú,Hồ Chí Minh,1.8 Triệu/tháng
157429,"Phòng trọ 18m2 có gác, kệ bếp gần Trường Chinh",1.8 Triệu/tháng,18 m²,Tân Phú,Hồ Chí Minh,1.8 Triệu/tháng
53078,"Phòng cho thuê 16m2, giờ tự do, Trần Bình Trọng_Q.Bình Thạnh",2.7 Triệu/tháng,18 m²,Bình Thạnh,Hồ Chí Minh,2.7 Triệu/tháng
168428,Cho thuê phòng sạch sẽ đường Nguyễn Lý - Thoại Ngọc Hầu,1.8 Triệu/tháng,9 m²,Tân Phú,Hồ Chí Minh,1.8 Triệu/tháng
157435,"Phòng 18m2, có gác, kệ bếp, tiện về Tân Bình",1.8 Triệu/tháng,18 m²,Tân Bình,Hồ Chí Minh,1.8 Triệu/tháng
126153,Cho thuê phòng trọ đường Dương Quảng Hàm quận Gò Vấp,2.4 Triệu/tháng,24 m²,Gò Vấp,Hồ Chí Minh,2.4 Triệu/tháng
168947,"Phòng cho thuê có gác, nội thất, Chu Văn An, P26, Q.Bình Thạnh",4 Triệu/tháng,15 m²,Bình Thạnh,Hồ Chí Minh,4 Triệu/tháng
168657,"Phòng cho thuê, Nguyễn Văn Thương, P25, Q.Bình Thạnh",4.2 Triệu/tháng,18 m²,Bình Thạnh,Hồ Chí Minh,4.2 Triệu/tháng
168936,"Phòng trọ nhỏ xinh Nguyễn Gia Trí (D2 cũ), P.25, Q.Bình Thạnh",2.7 Triệu/tháng,10 m²,Bình Thạnh,Hồ Chí Minh,2.7 Triệu/tháng
168932,Khai Trương Phòng Trọ Mới 100% Giá Rẻ Ngay Nguyễn Thị Sóc,2.6 Triệu/tháng,25 m²,Hóc Môn,Hồ Chí Minh,2.6 Triệu/tháng
168944,Cho thuê phòng trọ trung tâm q10,3500 Triệu/tháng,20 m²,Quận 10,Hồ Chí Minh,3500 Triệu/tháng
133014,"PHÒNG MƠI  XÂY NGAY LŨY BÁN BÍCH ,ÂU CƠ dt  18m2  giá 2.0 tr",2 Triệu/tháng,18 m²,Tân Phú,Hồ Chí Minh,2 Triệu/tháng
168924,Khai Trương Dự Án Phòng Trọ Mới 100% Gần Ngay Bến Xe - Ngã Tư An Sương,2.6 Triệu/tháng,25 m²,Quận 12,Hồ Chí Minh,2.6 Triệu/tháng
168931,Khai Trương Phòng Trọ Mới Xây Giá Rẻ Ngay Bến Xe An Sương,2.6 Triệu/tháng,25 m²,Quận 12,Hồ Chí Minh,2.6 Triệu/tháng
159481,"Phòng mới, thoáng mát, khu an ninh. Gần Phan Xích Long",2.9 Triệu/tháng,20 m²,Phú Nhuận,Hồ Chí Minh,2.9 Triệu/tháng
169693,"CĂN HỘ MỚI 100% FULL NỘI THẤT SIÊU CAO CẤP+ Gác Lửng+ Tủ Bếp, gần LOTTE",3.9 Triệu/tháng,30 m²,Gò Vấp,Hồ Chí Minh,3.9 Triệu/tháng
169718,"CHO THUÊ PHÒNG TRỌN QUẬN 9 GIÁ RẺ, AN NINH CAO",2 Triệu/tháng,20 m²,Quận 9,Hồ Chí Minh,2 Triệu/tháng
167280,"PHÒNG TRỌ CAO CẤP, ĐẦY ĐỦ NỘI THẤT, đẹp như khách sạn, giờ giấc tự do, khu biệt thự sạng trọng",3 Triệu/tháng,25 m²,Quận 7,Hồ Chí Minh,3 Triệu/tháng
169716,"Chính chủ- Phòng ban công 4TR3- hẻm yên tĩnh, gần ĐH Kinh tế",430000 Triệu/tháng,15 m²,Quận 10,Hồ Chí Minh,430000 Triệu/tháng
169715,PHÒNG TRỌ CHO THUÊ NGAY TRUNG TẬM QUẬN PHÚ NHUẬN,4.5 Triệu/tháng,28 m²,Phú Nhuận,Hồ Chí Minh,4.5 Triệu/tháng
151752,"PHÒNG TRỌ MỚI TINH MÙI SƠN 2.4TR, CÓ MÁY LẠNH, GÁC LỬNG, GIỜ TỰ DO, GẦN AEON TÂN PHÚ",2.4 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,2.4 Triệu/tháng
141260,"PHÒNG TRỌ MỚI SẠCH ĐẸP, CÓ MÁY LẠNH, KỆ BẾP, CỬA SỔ THOÁNG, gần AEON TÂN PHÚ",2.6 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,2.6 Triệu/tháng
153940,"Phòng trọ mới ở P. 13, Q. Tân Bình",3.5 Triệu/tháng,16 m²,Tân Bình,Hồ Chí Minh,3.5 Triệu/tháng
160911,"Homestay Q7 Đường Nguyễn Thị Thập 1,5 triệu/người bao gồm tất cả chi phí",1.5 Triệu/tháng,360 m²,Quận 7,Hồ Chí Minh,1.5 Triệu/tháng
166159,Phòng trọ full tiện nghi mới sạch sẽ ở Bình Thạnh,5 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,5 Triệu/tháng
169711,Phòng Mới 100% - Máy lạnh - Thang Máy - Khoá Vân Tay _ Máy Giặt,3.2 Triệu/tháng,25 m²,Gò Vấp,Hồ Chí Minh,3.2 Triệu/tháng
169710,Phòng trọ cao cấp đủ tiện nghi đường Trường chinh,3 Triệu/tháng,35 m²,Tân Phú,Hồ Chí Minh,3 Triệu/tháng
169707,"Cho thuê nhà trọ 1 trệt 1 gác, KDC Bình Hưng ,Bình Hưng, Bình Chánh",5.5 Triệu/tháng,45 m²,Bình Chánh,Hồ Chí Minh,5.5 Triệu/tháng
169706,"CHÍNH CHỦ CHO THUÊ PHÒNG TRỌ 20m2, 30m2",4 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,4 Triệu/tháng
169671,CHO THUÊ KÝ TÚC XÁ CAO CẤP LÝ TƯỞNG GIÀNH CHO NGƯỜI ĐI LÀM KHU CNC & SINH VIÊN,1.2 Triệu/tháng,15 m²,Quận 9,Hồ Chí Minh,1.2 Triệu/tháng
169670,"KÝ TÚC XÁ CAO CẤP SIÊU ĐẸP CHO NGƯỜI ĐI LÀM & SV ĐH KIẾN TRÚC, ĐH SPKT, CĐCN TĐ, ĐH NG N HÀNG, HUTECH KHU E",1.65 Triệu/tháng,15 m²,Thủ Đức,Hồ Chí Minh,1.65 Triệu/tháng
169700,"Cho thuê phòng trọ sạch sẽ thoáng mát, an ninh, đầy đủ tiện nghi",3 Triệu/tháng,20 m²,Bình Tân,Hồ Chí Minh,3 Triệu/tháng
169699,Cho Thuê phòng trọ sạch sẽ thoáng mát ngay Chế Lan Viên,2.8 Triệu/tháng,20 m²,Tân Phú,Hồ Chí Minh,2.8 Triệu/tháng
169698,Cho thuê căn hộ dịch vụ full nội thất ngay Lê Đức Thọ,4.2 Triệu/tháng,25 m²,Gò Vấp,Hồ Chí Minh,4.2 Triệu/tháng
168751,Phòng Trọ Ở Ghép Cao Cấp Chỉ 1.150K Free Trọn Gói Điện Nước,1 Triệu/tháng,70 m²,Quận 10,Hồ Chí Minh,1 Triệu/tháng
168870,Nhà trọ phạm văn đồng 1 Trệt 1 lầu (dãy nhà liền kề mini) sau lưng KS HOÀ PHÁT Phạm Văn Đồng,3.2 Triệu/tháng,30 m²,Thủ Đức,Hồ Chí Minh,3.2 Triệu/tháng
162238,CHO 01 BẠN NỮ THUÊ PHÒNG TRỌ (01 bạn nữ/ 01 phòng),2.2 Triệu/tháng,18 m²,Quận 3,Hồ Chí Minh,2.2 Triệu/tháng
162388,"Phòng Q10 có máy lạnh, giờ tự do không chung chủ 2,7tr/tháng",270000 Triệu/tháng,18 m²,Quận 10,Hồ Chí Minh,270000 Triệu/tháng
157815,"PHÒNG TRỌ 76/11 Tây Hòa , phường Phước Long A , Q9 , TP. HCM",3.8 Triệu/tháng,30 m²,Quận 9,Hồ Chí Minh,3.8 Triệu/tháng
168743,Phòng Trọ Ở Ghép Cao Cấp Chỉ 1.150k Bao Trọn Gói Không Phát Sinh Thêm Q10,1.15 Triệu/tháng,60 m²,Quận 10,Hồ Chí Minh,1.15 Triệu/tháng
168752,Trọ Ở Ghép 1.150K Free Trọn Gói Mới Xây Q1O,1.15 Triệu/tháng,60 m²,Quận 10,Hồ Chí Minh,1.15 Triệu/tháng
168849,Phòng Trọ Ở Ghép Chỉ 1tr2 Bao Trọn Gói Không Phát Sinh Thêm Q10,1.2 Triệu/tháng,40 m²,Quận 10,Hồ Chí Minh,1.2 Triệu/tháng
168891,[Quận 8]   [Âu Dương Lân]  [Cho nữ thuê] 1.2 – 2 tr / tháng,2 Triệu/tháng,30 m²,Quận 8,Hồ Chí Minh,2 Triệu/tháng
168794,Phòng Trọ KTX Happy Q10 Thành Thái Chỉ Từ 1tr2,1.2 Triệu/tháng,50 m²,Quận 10,Hồ Chí Minh,1.2 Triệu/tháng
168981,Cho thuê phòng trọ Phường 7 Quận Phú Nhuận,2.3 Triệu/tháng,15 m²,Phú Nhuận,Hồ Chí Minh,2.3 Triệu/tháng
168300,"Phòng trọ trong nhà trọ 2 lầu,, an ninh, sạch sẽc, lối đi riêng, WC riêng, wifi, TH cáp",2 Triệu/tháng,16 m²,Quận 10,Hồ Chí Minh,2 Triệu/tháng
157481,Cho Thuê phòng trọ khu vực Nguyễn Giản Thanh gần khu chợ thuốc,2.5 Triệu/tháng,16 m²,Quận 10,Hồ Chí Minh,2.5 Triệu/tháng
168890,"0903870388 - Cho thuê phòng 15-20m2 giá từ 3-4 triệu, Bếp - WC riêng - thang máy - bảo vệ Q10",3 Triệu/tháng,20 m²,Quận 10,Hồ Chí Minh,3 Triệu/tháng
168987,"Cho Thuê Phòng Trọ Trần Huy Liệu Khúc 2 Chiều Mới Xây, Yên tĩnh, Rất Art",3 Triệu/tháng,19 m²,Phú Nhuận,Hồ Chí Minh,3 Triệu/tháng
168574,"CHO THUÊ PHÒNG TRỌ AN NINH, SẠCH ĐẸP GIÁ BÌNH DÂN",3 Triệu/tháng,28 m²,Tân Phú,Hồ Chí Minh,3 Triệu/tháng
168986,Phòng Cho Thuê Full Nội Thất Giá Tốt Ngay Trạm Thu Phí An Sương,3 Triệu/tháng,20 m²,Bình Tân,Hồ Chí Minh,3 Triệu/tháng
151239,PHÒNG CHO THUÊ sạch sẽ thoáng mát,3.2 Triệu/tháng,30 m²,Phú Nhuận,Hồ Chí Minh,3.2 Triệu/tháng
168985,Chính chủ cho thuê phòng 30m2- gác cao 2m ngay Tô Ngọc Vân - ĐH Nguyễn Tất Thành,2.8 Triệu/tháng,30 m²,Quận 12,Hồ Chí Minh,2.8 Triệu/tháng
168982,Phòng Trọ Giá Rẻ Full Nội Thất Ở An Dương Vương Q8,3.2 Triệu/tháng,25 m²,Quận 8,Hồ Chí Minh,3.2 Triệu/tháng
157783,CĂN HỘ NGAY CHỢ PHẠM ĐĂNG GIẢNG CÓ HỖ TRỢ DỊCH,2.5 Triệu/tháng,18 m²,Tân Phú,Hồ Chí Minh,2.5 Triệu/tháng
169014,CHO THUÊ PHÒNG TRỌ GẦN CHUNG CƯ LAVITA,2.5 Triệu/tháng,18 m²,Thủ Đức,Hồ Chí Minh,2.5 Triệu/tháng
169004,1 trệt 1 lầu ban công máy lạnh Phạm Văn Đồng,4.2 Triệu/tháng,50 m²,Thủ Đức,Hồ Chí Minh,4.2 Triệu/tháng
153441,Cho nữ nhân viên đi làm hoặc nữ sinh viên thuê phòng trọ giá phải chăng,Thỏa thuận,15 m²,Quận 11,Hồ Chí Minh,Thỏa thuận
169006,"CHO THUÊ PHÒNG 17M2, 20M2, 23M2 - GIÁ TỪ 2 TRIỆU ĐỒNG/THÁNG-GẦN CHỢ BÀ CHIỂU",2 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,2 Triệu/tháng
